-76496935787.72914	116127981186.97792	50375753730.87924
-76502146782.67979	116125172123.78546	50374536140.41518
-76507357652.51241	116122362866.91975	50373318465.85380
-76512568397.21756	116119553416.38593	50372100707.19729
-76517779016.78580	116116743772.18904	50370882864.44782
-76522989511.20773	116113933934.33421	50369664937.60760
-76528199880.47388	116111123902.82660	50368446926.67880
-76533410124.57484	116108313677.67123	50367228831.66361
-76538620243.50116	116105503258.87329	50366010652.56423
-76543830237.24342	116102692646.43781	50364792389.38283
-76549040105.79221	116099881840.36995	50363574042.12160
-76554249849.13805	116097070840.67480	50362355610.78274
-76559459467.27155	116094259647.35748	50361137095.36842
-76564668960.18324	116091448260.42311	50359918495.88085
-76569878327.86375	116088636679.87675	50358699812.32220
-76575087570.30360	116085824905.72360	50357481044.69469
-76580296687.49336	116083012937.96872	50356262193.00047
-76585505679.42365	116080200776.61722	50355043257.24177
-76590714546.08501	116077388421.67422	50353824237.42076
-76595923287.46800	116074575873.14485	50352605133.53964
-76601131903.56322	116071763131.03424	50351385945.60059
-76606340394.36121	116068950195.34747	50350166673.60582
-76611548759.85257	116066137066.08969	50348947317.55750
-76616757000.02789	116063323743.26602	50347727877.45786
-76621965114.87772	116060510226.88156	50346508353.30907
-76627173104.39264	116057696516.94145	50345288745.11332
-76632380968.56322	116054882613.45081	50344069052.87282
-76637588707.38004	116052068516.41475	50342849276.58975
-76642796320.83368	116049254225.83841	50341629416.26632
-76648003808.91473	116046439741.72691	50340409471.90472
-76653211171.61375	116043625064.08539	50339189443.50715
-76658418408.92131	116040810192.91898	50337969331.07581
-76663625520.82800	116037995128.23276	50336749134.61289
-76668832507.32445	116035179870.03191	50335528854.12060
-76674039368.40114	116032364418.32153	50334308489.60112
-76679246104.04872	116029548773.10677	50333088041.05667
-76684452714.25777	116026732934.39276	50331867508.48943
-76689659199.01880	116023916902.18463	50330646891.90161
-76694865558.32251	116021100676.48752	50329426191.29542
-76700071792.15938	116018284257.30653	50328205406.67304
-76705277900.52002	116015467644.64685	50326984538.03669
-76710483883.39505	116012650838.51358	50325763585.38856
-76715689740.77501	116009833838.91187	50324542548.73087
-76720895472.65050	116007016645.84682	50323321428.06578
-76726101079.01212	116004199259.32362	50322100223.39554
-76731306559.85042	116001381679.34741	50320878934.72234
-76736511915.15601	115998563905.92329	50319657562.04838
-76741717144.91948	115995745939.05643	50318436105.37585
-76746922249.13139	115992927778.75197	50317214564.70699
-76752127227.78235	115990109425.01505	50315992940.04397
-76757332080.86298	115987290877.85080	50314771231.38901
-76762536808.36378	115984472137.26439	50313549438.74433
-76767741410.27541	115981653203.26094	50312327562.11211
-76772945886.58841	115978834075.84561	50311105601.49458
-76778150237.29341	115976014755.02357	50309883556.89393
-76783354462.38101	115973195240.79991	50308661428.31239
-76788558561.84174	115970375533.17986	50307439215.75214
-76793762535.66624	115967555632.16850	50306216919.21540
-76798966383.84508	115964735537.77101	50304994538.70439
-76804170106.36887	115961915249.99255	50303772074.22132
-76809373703.22820	115959094768.83824	50302549525.76839
-76814577174.41360	115956274094.31328	50301326893.34781
-76819780519.91577	115953453226.42278	50300104176.96179
-76824983739.72523	115950632165.17192	50298881376.61256
-76830186833.83261	115947810910.56586	50297658492.30231
-76835389802.22849	115944989462.60974	50296435524.03326
-76840592644.90344	115942167821.30873	50295212471.80762
-76845795361.84808	115939345986.66797	50293989335.62762
-76850997953.05302	115936523958.69266	50292766115.49545
-76856200418.50885	115933701737.38792	50291542811.41333
-76861402758.20615	115930879322.75894	50290319423.38349
-76866604972.13551	115928056714.81087	50289095951.40813
-76871807060.28757	115925233913.54886	50287872395.48948
-76877009022.65288	115922410918.97810	50286648755.62973
-76882210859.22208	115919587731.10373	50285425031.83112
-76887412569.98575	115916764349.93094	50284201224.09586
-76892614154.93448	115913940775.46489	50282977332.42617
-76897815614.05888	115911117007.71074	50281753356.82426
-76903016947.34958	115908293046.67366	50280529297.29235
-76908218154.79712	115905468892.35881	50279305153.83266
-76913419236.39215	115902644544.77139	50278080926.44741
-76918620192.12526	115899820003.91653	50276856615.13884
-76923821021.98705	115896995269.79942	50275632219.90913
-76929021725.96814	115894170342.42526	50274407740.76051
-76934222304.05910	115891345221.79921	50273183177.69523
-76939422756.25056	115888519907.92641	50271958530.71548
-76944623082.53311	115885694400.81207	50270733799.82350
-76949823282.89738	115882868700.46136	50269508985.02151
-76955023357.33392	115880042806.87946	50268284086.31172
-76960223305.83344	115877216720.07153	50267059103.69637
-76965423128.38643	115874390440.04279	50265834037.17767
-76970622824.98358	115871563966.79836	50264608886.75784
-76975822395.61545	115868737300.34346	50263383652.43913
-76981021840.27267	115865910440.68326	50262158334.22373
-76986221158.94586	115863083387.82295	50260932932.11390
-76991420351.62561	115860256141.76772	50259707446.11184
-76996619418.30254	115857428702.52272	50258481876.21978
-77001818358.96724	115854601070.09317	50257256222.43996
-77007017173.61034	115851773244.48425	50256030484.77460
-77012215862.22244	115848945225.70114	50254804663.22592
-77017414424.79419	115846117013.74902	50253578757.79614
-77022612861.31615	115843288608.63312	50252352768.48752
-77027811171.77896	115840460010.35855	50251126695.30227
-77033009356.17322	115837631218.93057	50249900538.24261
-77038207414.48958	115834802234.35435	50248674297.31079
-77043405346.71860	115831973056.63509	50247447972.50903
-77048603152.85094	115829143685.77797	50246221563.83954
-77053800832.87718	115826314121.78816	50244995071.30459
-77058998386.78796	115823484364.67090	50243768494.90639
-77064195814.57391	115820654414.43137	50242541834.64716
-77069393116.22562	115817824271.07474	50241315090.52916
-77074590291.73372	115814993934.60625	50240088262.55460
