Child 2: i = 174, pid = 37295, ppid = 37293
Child 2: i = 175, pid = 37295, ppid = 37293
Child 2: i = 176, pid = 37295, ppid = 37293
Child 2: i = 177, pid = 37295, ppid = 37293
Child 2: i = 178, pid = 37295, ppid = 37293
Child 2: i = 179, pid = 37295, ppid = 37293
Child 2: i = 180, pid = 37295, ppid = 37293
Child 2: i = 181, pid = 37295, ppid = 37293
Child 2: i = 182, pid = 37295, ppid = 37293
Child 2: i = 183, pid = 37295, ppid = 37293
Child 2: i = 184, pid = 37295, ppid = 37293
Child 2: i = 185, pid = 37295, ppid = 37293
Child 2: i = 186, pid = 37295, ppid = 37293
Child 2: i = 187, pid = 37295, ppid = 37293
Child 2: i = 188, pid = 37295, ppid = 37293
Child 2: i = 189, pid = 37295, ppid = 37293
Child 2: i = 190, pid = 37295, ppid = 37293
Child 2: i = 191, pid = 37295, ppid = 37293
Child 2: i = 192, pid = 37295, ppid = 37293
Child 2: i = 193, pid = 37295, ppid = 37293
Child 2: i = 194, pid = 37295, ppid = 37293
Child 2: i = 195, pid = 37295, ppid = 37293
Child 2: i = 196, pid = 37295, ppid = 37293
Child 2: i = 197, pid = 37295, ppid = 37293
Child 2: i = 198, pid = 37295, ppid = 37293
Child 2: i = 199, pid = 37295, ppid = 37293
Завершение процесса 2
ent: i = 193, pid = 37293, ppid = 34467
Parent: i = 194, pid = 37293, ppid = 34467
Parent: i = 195, pid = 37293, ppid = 34467
Parent: i = 196, pid = 37293, ppid = 34467
Parent: i = 197, pid = 37293, ppid = 34467
Parent: i = 198, pid = 37293, ppid = 34467
Parent: i = 199, pid = 37293, ppid = 34467
Завершение процесса
